1500574825736,60926264,[],"[[2619.887, 0.0], [2624.3061, 4.96105569]]"
1500574826235,60926265,"[[2590.0102, 3.29283221], [2582.0934, 0.0]]",[]
1500574828455,60926266,[],"[[2608.7293, 0.0818931], [2608.8693, 0.0]]"
1500574828503,60926267,[],"[[2608.7294, 0.0], [2608.7292, 0.14385752]]"
1500574828689,60926268,[],"[[2608.7295, 0.0]]"
1500574829669,60926269,[],"[[2639.8838, 0.0]]"
1500574830361,60926270,[],"[[2624.3003, 12.64457603], [2621.5857, 0.0]]"
1500574830512,60926271,[],"[[3730, 8.0]]"
1500574830725,60926272,[],"[[2639.8074, 0.0]]"
1500574831057,60926273,[],"[[2615, 0.0]]"
1500574831333,60926274,[],"[[2608.7192, 0.28]]"
1500574831342,60926275,[],"[[2608.7292, 0.0], [2608.7191, 0.14385752]]"
1500574831628,60926276,"[[2576.6096, 0.0]]",[]
1500574831706,60926277,[],"[[2639.8382, 0.0]]"
1500574831961,60926278,"[[2600.0004, 0.0]]",[]
1500574831971,60926279,"[[2595.0718, 0.20363677], [2600.0005, 0.05067071]]",[]
1500574832164,60926280,"[[2600.0001, 0.05067071], [2600.0005, 0.0]]",[]
1500574832689,60926281,[],"[[2614.3441, 0.0]]"
1500574832748,60926282,[],"[[2637.4798, 0.56820554]]"
1500574832761,60926283,[],"[[2614.2324, 1.0]]"
1500574833256,60926284,[],"[[2614.13, 0.29], [2614.24, 0.0]]"
1500574833257,60926285,"[[2600.0006, 0.04]]",[]
1500574833270,60926286,"[[2600.0002, 0.20363677], [2595.0718, 0.0]]",[]
1500574833412,60926287,"[[2600.0001, 0.0], [2600.0007, 0.05067071]]",[]
1500574833423,60926288,"[[2600.0002, 0.0], [2600.0007, 0.25430748]]",[]
1500574833608,60926289,[],"[[2613, 0.16260968]]"
1500574833668,60926290,[],"[[2637.4532, 0.57620585]]"
1500574834192,60926291,"[[2576.6096, 0.068]]",[]
1500574834193,60926292,[],"[[2612.9, 0.29], [2614.13, 0.0]]"
1500574834431,60926293,[],"[[2608.7192, 0.0]]"
1500574834988,60926294,[],"[[2637.5896, 0.90954691]]"
1500574835162,60926295,"[[2531.684, 0.0], [2509.455, 2.952]]",[]
1500574835808,60926296,[],"[[2608.77, 0.0]]"
1500574836248,60926297,[],"[[2608.63, 0.01]]"
1500574836565,60926298,"[[2509.438, 0.0]]",[]
1500574837653,60926299,[],"[[2608.62, 0.28]]"
1500574837668,60926300,[],"[[2608.7191, 0.0], [2608.6199, 0.14385752]]"
1500574838895,60926301,[],"[[2608.6198, 0.05987993], [2608.8691, 0.0]]"
1500574839800,60926302,[],"[[2626.8931, 12.64457603], [2624.3003, 0.0]]"
1500574840548,60926303,"[[2569.17, 0.0]]",[]
1500574840576,60926304,[],"[[2655.28, 0.0]]"
1500574840660,60926305,[],"[[2614.2324, 0.0]]"
1500574840668,60926306,[],"[[2608.62, 0.0]]"
1500574840879,60926307,"[[2590.016, 1.0]]",[]
1500574841024,60926308,[],"[[2614.3389, 0.09536]]"
1500574841128,60926309,"[[2569.17, 0.12]]",[]
1500574841128,60926310,[],"[[2614.3326, 0.46743]]"
1500574841324,60926311,[],"[[2614.3326, 0.0]]"
1500574841467,60926312,[],"[[2614.3277, 0.44232]]"
1500574841556,60926313,[],"[[2608.8588, 0.0], [2608.6198, 0.23499869]]"
1500574841618,60926314,[],"[[2608.6197, 0.14385752], [2608.6199, 0.0]]"
1500574841679,60926315,[],"[[2614.3277, 0.0]]"
1500574841767,60926316,[],"[[2614.3407, 0.43799]]"
1500574841980,60926317,[],"[[2614.3389, 0.0]]"
1500574842336,60926318,[],"[[2608, 0.79592454]]"
1500574842355,60926319,[],"[[2607.9999, 0.14385752], [2608.6197, 0.0]]"
1500574842400,60926320,[],"[[2614.3407, 0.0]]"
1500574843164,60926321,"[[2595.0717, 0.0], [2597.434, 2.55115671]]",[]
1500574843394,60926322,"[[2591.3895, 0.6879385]]",[]
1500574844024,60926323,[],"[[2631.6589, 0.0], [2634.0544, 22.23792621]]"
1500574844027,60926324,[],"[[2614.7899, 0.0], [2612.8999, 0.2934608]]"
1500574844256,60926325,"[[2573.5035, 0.0]]",[]
1500574844599,60926326,"[[2568.8113, 1.04994287]]",[]
1500574844599,60926327,[],"[[2612.79, 0.29], [2612.9, 0.0]]"
1500574845023,60926328,"[[2600.0006, 0.0]]",[]
1500574845032,60926329,"[[2597.4341, 0.20610004], [2600.0007, 0.05067071]]",[]
1500574845133,60926330,"[[2600.0001, 0.05067071], [2600.0007, 0.0]]",[]
1500574845453,60926331,"[[2561.1499, 0.0]]",[]
1500574846043,60926332,"[[2576.6096, 0.0]]",[]
1500574846414,60926333,"[[2600.0008, 0.04]]",[]
1500574846425,60926334,"[[2600.0002, 0.20610004], [2597.4341, 0.0]]",[]
1500574846548,60926335,[],"[[2612.7899, 0.48120354], [2614.6799, 0.0]]"
1500574846597,60926336,"[[2600.0001, 0.0], [2600.0009, 0.05067071]]",[]
1500574846610,60926337,"[[2600.0002, 0.0], [2600.0009, 0.25677075]]",[]
1500574846696,60926338,[],"[[2639.7414, 0.0]]"
1500574846821,60926339,[],"[[2612.68, 0.29], [2612.79, 0.0]]"
1500574847578,60926340,"[[2607.5364, 0.68367851], [2591.3895, 0.0]]",[]
1500574847601,60926341,"[[2600.0009, 0.05067071], [2600.001, 0.20610004]]",[]
1500574847611,60926342,[],"[[2607.9999, 0.0], [2612.6799, 0.14385752]]"
1500574847627,60926343,"[[2600.0009, 0.0]]",[]
1500574847666,60926344,[],"[[2614.3391, 1.0]]"
1500574847670,60926345,[],"[[2639.7888, 0.0]]"
1500574847907,60926346,[],"[[2612.57, 0.29], [2612.68, 0.0]]"
1500574847920,60926347,[],"[[2612.5699, 0.14385752], [2612.6799, 0.0]]"
1500574848373,60926348,[],"[[2626.8931, 0.0], [2644.2992, 12.64457603]]"
1500574848485,60926349,[],"[[2612.57, 0.0], [2612.46, 0.29]]"
1500574848498,60926350,[],"[[2612.4599, 0.14385752], [2612.5699, 0.0]]"
1500574848539,60926351,[],"[[2624.306, 1.38039944], [2614.5699, 0.0]]"
1500574849219,60926352,[],"[[2639.6742, 0.0]]"
1500574849224,60926353,"[[2511.869, 2.689], [2530.588, 0.0]]",[]
1500574849225,60926354,[],"[[2612.46, 0.0], [2612.35, 0.29]]"
1500574849226,60926355,"[[2575.4201, 0.068]]",[]
1500574849235,60926356,[],"[[2612.3499, 0.14385752], [2612.4599, 0.0]]"
1500574849921,60926357,"[[2559.9676, 0.5]]",[]
1500574849922,60926358,[],"[[2637.1082, 0.61790597]]"
1500574849922,60926359,[],"[[2612.24, 0.29], [2612.35, 0.0]]"
1500574849922,60926360,[],"[[2612.2399, 0.14385752], [2612.3499, 0.0]]"
1500574850377,60926361,"[[2594.1295, 0.68721188], [2607.5364, 0.0]]",[]
1500574850390,60926362,"[[2597.4341, 0.20610004], [2600.001, 0.0]]",[]
1500574850410,60926363,[],"[[2612.2399, 0.0], [2607.9999, 0.14385752]]"
1500574850458,60926364,[],"[[2614.3391, 0.0]]"
1500574850562,60926365,"[[2600.0009, 0.05066532]]",[]
1500574850578,60926366,"[[2600.0009, 0.25676536], [2597.4341, 0.0]]",[]
1500574850690,60926367,[],"[[2612.13, 0.29], [2612.24, 0.0]]"
1500574850693,60926368,[],"[[2638.0532, 0.42727247]]"
1500574850732,60926369,[],"[[2607.9998, 0.11569183], [2608.7497, 0.0]]"
1500574850740,60926370,"[[2513.484, 6.53]]",[]
1500574850747,60926371,[],"[[2607.9999, 0.0], [2607.9997, 0.14385752]]"
1500574851555,60926372,[],"[[2612.68, 0.29], [2612.13, 0.0]]"
1500574851718,60926373,[],"[[2639.203, 0.0]]"
1500574851964,60926374,"[[2594.7175, 2.55382761], [2597.434, 0.0]]",[]
1500574852052,60926375,"[[2590.016, 0.0]]",[]
1500574852149,60926376,"[[2594.728, 1.0]]",[]
1500574852408,60926377,[],"[[2644.2992, 0.0], [2630.7312, 12.64457603]]"
1500574852423,60926378,[],"[[2607.9897, 0.28]]"
1500574852433,60926379,[],"[[2607.9896, 0.14385752], [2607.9997, 0.0]]"
1500574852902,60926380,[],"[[2639.5108, 0.0]]"
1500574852996,60926381,[],"[[2619.8825, 0.0], [2624.306, 3.68227678]]"
1500574853088,60926382,[],"[[2634.0544, 0.0], [2631.2996, 22.23792621]]"
1500574853433,60926383,[],"[[2613, 0.0]]"
1500574854274,60926384,[],"[[2639.0713, 0.0]]"
1500574854851,60926385,[],"[[2639.0822, 0.0]]"
1500574855416,60926386,[],"[[2614.4598, 0.0]]"
1500574855738,60926387,[],"[[2614.4597, 1.93202816], [2614.4599, 0.0]]"
1500574855738,60926388,[],"[[2639.5676, 0.0]]"
1500574855738,60926389,[],"[[2614.24, 0.29], [2612.68, 0.0]]"
1500574855739,60926390,[],"[[2624.3059, 0.48631024]]"
1500574855740,60926391,[],"[[2607.9897, 0.0]]"
1500574856264,60926392,[],"[[2607, 0.16260968]]"
1500574856276,60926393,[],"[[2606.9999, 0.14385752], [2607.9896, 0.0]]"
1500574856715,60926394,[],"[[2639.2332, 0.0]]"
1500574857669,60926395,[],"[[2639.0754, 0.0]]"
1500574857910,60926396,[],"[[2614.2399, 0.47107769], [2614.344, 0.0]]"
1500574857934,60926397,"[[2600.0008, 0.0]]",[]
1500574857942,60926398,"[[2600.0009, 0.05066532], [2594.7281, 0.20610004]]",[]
1500574858097,60926399,"[[2600.0009, 0.0], [2600.0001, 0.05066532]]",[]
1500574858248,60926400,[],"[[2624.2949, 1.0]]"
1500574858248,60926401,[],"[[2614.13, 0.29], [2614.24, 0.0]]"
1500574858525,60926402,[],"[[2606.9899, 0.28]]"
1500574859028,60926403,[],"[[2639.3377, 0.0]]"
1500574859055,60926404,"[[2600.001, 0.04]]",[]
1500574859088,60926405,"[[2594.728, 0.0]]",[]
1500574859105,60926406,[],"[[2606.9898, 0.14385752], [2606.9999, 0.0]]"
1500574859143,60926407,"[[2600.0001, 0.0], [2600.0011, 0.05066532]]",[]
1500574859202,60926408,"[[2594.7281, 0.0], [2600.0011, 0.25676536]]",[]
1500574859774,60926409,"[[2587.8212, 0.0], [2585.7612, 8.56163632]]",[]
1500574859869,60926410,[],"[[2639.5328, 0.0]]"
1500574860818,60926411,[],"[[2622.2171, 4.96105569], [2624.3061, 0.0]]"
1500574860859,60926412,"[[2590.0102, 0.0], [2585.7614, 3.29824283]]",[]
1500574861265,60926413,[],"[[2638.9782, 0.0]]"
1500574861768,60926414,[],"[[2639.4763, 0.0]]"
1500574861768,60926415,[],"[[2606.9899, 0.0]]"
1500574861768,60926416,"[[2575.4201, 0.0]]",[]
1500574861984,60926417,"[[2594.7267, 1.0]]",[]
1500574862027,60926418,[],"[[2624.3059, 0.0]]"
1500574862087,60926419,"[[2594.7267, 0.0]]",[]
1500574862107,60926420,[],"[[2608.63, 0.0]]"
1500574862117,60926421,"[[2559.9676, 0.0]]",[]
1500574862255,60926422,[],"[[2614.4596, 0.48631024]]"
1500574862558,60926423,[],"[[2606.92, 0.01]]"
1500574862624,60926424,[],"[[3730, 6.0]]"
1500574862672,60926425,[],"[[2633.6828, 0.0], [2631.8787, 9.30872443]]"
1500574862705,60926426,[],"[[2639.0599, 0.0]]"
1500574862897,60926427,[],"[[2639.4664, 0.0]]"
1500574862897,60926428,[],"[[2655.21, 0.28]]"
1500574862954,60926429,[],"[[2606.9199, 0.0818931], [2608.7293, 0.0]]"
1500574862984,60926430,[],"[[2606.9898, 0.0], [2606.9198, 0.14385752]]"
1500574863754,60926431,"[[2589.0911, 8.55062497], [2585.7612, 0.0]]",[]
1500574863754,60926432,[],"[[2639.0886, 0.0]]"
