1500529033,USD,ETH,214.89609999
1500529059,USD,ETH,214.89609999
1500529064,USD,ETH,215.5756
1500529108,EUR,BTC,2069.77
1500529125,USD,ETH,215.71609832
1500529127,USD,ETH,214.65520001
1500529127,USD,ETH,214.65520001
1500529134,USD,ETH,215.8789
1500529139,EUR,BTC,2070.98
1500529152,USD,ETH,215.91047831
1500529163,USD,ETH,214.88120001
1500529207,EUR,BTC,2069.87
1500529225,USD,ETH,215.03120001
1500529228,USD,BTC,2410
1500529228,BTC,ETH,0.08920719
1500529228,USD,ETH,215.00120201
1500529231,EUR,BTC,2070.98
1500529384,USD,ETH,214.99999999
1500529385,USD,ETH,214.99999999
1500529386,USD,ETH,215
1500529390,USD,ETH,214.99999999
1500529391,USD,ETH,215
1500529392,USD,BTC,2409.9898
1500529392,BTC,ETH,0.089264
1500529392,USD,ETH,215.2303
1500529395,USD,ETH,215.3
1500529396,USD,ETH,215.69009989
1500529397,USD,ETH,215.6901
1500529397,USD,BTC,2409.9798
1500529397,EUR,BTC,2069.87
1500529397,EUR,ETH,185
1500529397,USD,ETH,215.30000002
1500529399,BTC,ETH,0.089264
1500529400,USD,ETH,215.69999976
1500529402,USD,ETH,215.7
1500529404,USD,ETH,215.7
1500529408,USD,ETH,215.70580008
1500529423,USD,BTC,2418
1500529431,USD,ETH,217.8204542
1500529444,USD,ETH,215.7997105
1500529463,EUR,ETH,185
1500529465,USD,ETH,217.89777426
1500529475,USD,ETH,218.35
1500529492,USD,BTC,2418
1500529492,EUR,BTC,2069.87
1500529492,EUR,ETH,185
1500529493,USD,ETH,216.18110001
1500529496,USD,BTC,2417.9999
1500529496,EUR,BTC,2069.87
1500529496,EUR,ETH,184.99999999
1500529496,USD,ETH,216.20110003
1500529503,USD,ETH,218.11713906
1500529542,USD,BTC,2418
1500529542,BTC,ETH,0.089531
1500529542,USD,ETH,216.55110001
1500529549,EUR,BTC,2074.997
1500529608,BTC,ETH,0.09001935
1500529614,USD,BTC,2418
1500529614,EUR,BTC,2058.6904
1500529614,EUR,ETH,185
1500529614,USD,ETH,217.02070001
1500529645,USD,ETH,217.99999598
1500529706,USD,ETH,216.97110051
1500529741,USD,BTC,2419.8658
1500529803,USD,ETH,216.98110013
1500529810,USD,ETH,217.48002255
1500529835,USD,ETH,217.48001897
1500529840,USD,ETH,216.98110055
1500529869,USD,BTC,2420
1500529873,USD,BTC,2420
1500529895,USD,ETH,216.98110129
1500529919,USD,BTC,2420
1500529927,USD,BTC,2420
1500529931,USD,ETH,216.98110171
1500529936,EUR,ETH,185
1500529967,USD,ETH,216.98110213
1500530006,GBP,BTC,1830.9989
1500530020,USD,ETH,217
1500530027,USD,ETH,216.99999999
1500530027,USD,ETH,217
1500530087,USD,ETH,217.07000262
1500530098,USD,BTC,2417.4312
1500530138,USD,ETH,218
1500530140,USD,ETH,218
1500530140,USD,BTC,2419.9999
1500530140,EUR,BTC,2061.5944
1500530140,EUR,ETH,185.2829
1500530140,USD,ETH,218.00000002
1500530145,EUR,ETH,186.13290002
1500530145,USD,ETH,218.0647
1500530145,USD,BTC,2420
1500530145,EUR,BTC,2061.5944
1500530149,USD,BTC,2420
1500530149,BTC,ETH,0.09006156
1500530149,USD,ETH,218.09470003
1500530150,USD,ETH,218.10470005
1500530153,USD,BTC,2420
1500530153,BTC,ETH,0.09006156
1500530153,USD,ETH,218.13890001
1500530186,USD,ETH,218.2706002
1500530191,USD,ETH,218.97008972
1500530287,USD,ETH,219.9901
1500530287,USD,ETH,220
1500530287,USD,ETH,220
1500530287,USD,ETH,220
1500530287,USD,ETH,220.244
1500530287,USD,ETH,220.28921481
1500530287,USD,ETH,220.28921481
1500530287,USD,ETH,220.28921481
1500530287,USD,ETH,220.28921481
1500530290,USD,ETH,220.34852084
1500530290,EUR,ETH,188.87573995
1500530300,USD,ETH,220.10732955
1500530317,USD,ETH,220.10732755
1500530322,USD,BTC,2425.76
1500530343,USD,ETH,220.10732956
1500530373,USD,BTC,2425.76
1500530382,USD,ETH,219.09930001
1500530418,USD,ETH,219.32770001
1500530430,USD,ETH,218.95280001
1500530437,USD,ETH,219.40550205
1500530438,USD,ETH,219.40550204
1500530438,USD,ETH,219.40550204
1500530453,USD,ETH,218.95280221
1500530454,USD,ETH,218.95280222
1500530473,EUR,ETH,196
1500530473,EUR,BTC,2074.9641
1500530473,EUR,BTC,2074.9642
1500530473,EUR,BTC,2084.5353
1500530473,BTC,ETH,0.09109595
1500530473,BTC,ETH,0.09109595
1500530473,BTC,ETH,0.09109595
1500530488,EUR,ETH,186.0001
1500530488,EUR,BTC,2080.02
1500530489,BTC,ETH,0.090387
1500530491,USD,ETH,218.95280422
1500530513,USD,ETH,219.73314727
1500530523,USD,ETH,217.2575
1500530548,EUR,ETH,189.7663
1500530548,BTC,ETH,0.09051941
1500530548,EUR,ETH,189.7663
1500530548,EUR,BTC,2086.2452
1500530548,EUR,ETH,189.7663
1500530548,BTC,ETH,0.09051941
1500530552,GBP,BTC,1835.999
1500530553,USD,BTC,2425.7599
1500530593,USD,ETH,218.7312
1500530610,USD,BTC,2425.76
1500530661,USD,ETH,217.5123
1500530727,USD,BTC,2425.7599
1500530752,EUR,ETH,186.04770001
1500530800,BTC,ETH,0.090387
1500530875,USD,ETH,219.1535
1500530884,USD,ETH,217.74590003
1500530907,USD,ETH,218.95369999
1500530914,USD,ETH,219.13274585
1500530957,USD,BTC,2425.0001
1500530995,BTC,ETH,0.08988826
1500531017,USD,ETH,217.51200036
1500531079,BTC,ETH,0.08988826
1500531106,USD,BTC,2425.76
1500531107,USD,BTC,2425.0001
1500531158,USD,ETH,218.20618502
1500531168,GBP,ETH,155.4594
1500531199,BTC,ETH,0.08988826
1500531204,BTC,ETH,0.08988826
1500531226,USD,ETH,217.2
1500531243,USD,BTC,2430
1500531270,USD,BTC,2430
1500531280,USD,ETH,217.95099079
1500531287,BTC,ETH,0.08945147
1500531300,USD,ETH,217.80010001
1500531386,USD,BTC,2426.5501
1500531406,BTC,ETH,0.0898805
1500531409,EUR,ETH,189.53798
1500531419,BTC,ETH,0.08944994
1500531424,EUR,BTC,2084.0898
1500531425,GBP,BTC,1826.4895
1500531443,USD,BTC,2425.8501
1500531451,USD,ETH,215.28988994
1500531464,BTC,ETH,0.08944993
1500531468,USD,ETH,217.83949993
1500531497,GBP,BTC,1825.4895
1500531514,USD,BTC,2431.6546
1500531515,USD,ETH,218.4162
1500531526,USD,BTC,2425.4101
1500531582,GBP,BTC,1820.4895
1500531591,EUR,BTC,2083.83
1500531591,GBP,BTC,1840.9991
1500531591,USD,BTC,2429.9999
1500531612,USD,BTC,2429.9998
1500531613,USD,ETH,218.66749998
1500531621,USD,BTC,2432.7327
1500531648,USD,ETH,218.50000011
1500531684,USD,ETH,218.50000254
1500531686,USD,ETH,218.50000259
1500531717,USD,ETH,218.05
1500531718,USD,ETH,217.98799998
1500531719,USD,ETH,217.98799998
1500531725,USD,ETH,217.98799999
1500531732,USD,ETH,217.97849997
1500531758,USD,ETH,217.96169995
1500531760,USD,ETH,217.91149996
1500531760,BTC,ETH,0.089814
1500531760,USD,BTC,2427.7001
1500531770,BTC,ETH,0.08977943
1500531770,USD,BTC,2426.9601
1500531770,USD,ETH,217.96169996
1500531818,USD,BTC,2427.26
1500531832,USD,BTC,2425.1
1500531855,USD,BTC,2425.1
1500531922,EUR,BTC,2079.8527
1500531958,USD,BTC,2427.2579
1500531995,USD,ETH,217.36670162
1500532023,USD,ETH,217.94399992
1500532110,USD,ETH,217.54670949
1500532115,USD,ETH,217.54670986
1500532120,USD,ETH,217.54671187
1500532143,USD,ETH,215.71932734
1500532167,EUR,BTC,2088
1500532169,USD,ETH,217.55789997
1500532169,BTC,ETH,0.09
1500532169,USD,BTC,2425.1
1500532192,USD,BTC,2425.1
1500532217,USD,BTC,2425
1500532238,USD,ETH,215.21790369
1500532244,BTC,ETH,0.09
1500532253,USD,BTC,2410.0008
1500532285,USD,ETH,215.8486
1500532286,BTC,ETH,0.08935112
1500532292,USD,ETH,215.86860404
1500532315,USD,ETH,215.86870003
1500532316,USD,BTC,2422.2396
1500532323,USD,BTC,2422.239
1500532347,BTC,ETH,0.08936
1500532351,USD,BTC,2422.2285
1500532358,BTC,ETH,0.0892628
1500532373,EUR,BTC,2079.8624
1500532375,BTC,ETH,0.08924483
1500532378,EUR,ETH,185.51960001
1500532378,EUR,BTC,2085.8091
1500532379,BTC,ETH,0.089266
1500532385,USD,ETH,215.0202
1500532395,BTC,ETH,0.089266
1500532415,USD,BTC,2413.0707
1500532429,USD,ETH,214.878
1500532456,EUR,ETH,185.5209
1500532457,EUR,BTC,2083.5847
1500532469,USD,ETH,214.93576273
1500532469,EUR,ETH,185.52090001
1500532469,EUR,BTC,2082.0365
1500532469,USD,BTC,2413.5715
1500532481,BTC,ETH,0.08903994
1500532481,EUR,ETH,185.5211
1500532482,EUR,BTC,2080.1514
1500532483,USD,ETH,214.87800001
1500532483,USD,ETH,214.878
1500532484,USD,ETH,214.878
1500532486,BTC,ETH,0.0890392
1500532486,EUR,ETH,185.5211
1500532486,EUR,BTC,2080.1514
1500532527,USD,ETH,214
1500532527,USD,ETH,214
1500532527,EUR,ETH,185
1500532527,EUR,BTC,2082.0874
1500532527,USD,BTC,2411.256
1500532531,USD,ETH,214
1500532576,BTC,GHS,0.00001147
1500532577,USD,ETH,214.01000476
1500532587,USD,ETH,214.01
1500532588,USD,ETH,214
1500532588,EUR,ETH,185
1500532588,EUR,BTC,2083.4064
1500532588,USD,BTC,2411.4657
1500532600,EUR,ETH,185
1500532601,EUR,BTC,2083.4069
1500532620,USD,ETH,213.900001
1500532649,USD,BTC,2416.8271
1500532663,EUR,ETH,185
1500532671,USD,ETH,213.53110043
1500532674,USD,ETH,213
1500532677,USD,ETH,213
1500532698,USD,ETH,213.84399999
1500532702,USD,ETH,213.80549999
1500532702,USD,BTC,2416.2683
1500532714,USD,ETH,212.68389917
1500532717,USD,BTC,2414.8999
1500532720,USD,ETH,214.5387
1500532736,USD,ETH,214.58429999
1500532742,USD,BTC,2414.3499
1500532759,USD,ETH,214.63184
1500532767,USD,ETH,213.20430003
1500532772,USD,ETH,215.2166
1500532776,USD,ETH,215.2166
1500532778,USD,ETH,213.27610003
1500532798,USD,ETH,215.21179797
1500532808,USD,ETH,216.35577912
1500532821,USD,BTC,2414.0198
1500532876,USD,ETH,214.24010005
1500532928,USD,BTC,2413.7999
1500532998,USD,ETH,214.0199
1500533018,USD,ETH,214.17990001
1500533029,USD,ETH,214.23980004
1500533069,USD,ETH,214
1500533089,USD,BTC,2410.5
1500533131,USD,ETH,214.26629996
1500533151,USD,ETH,214
1500533151,USD,ETH,213.99999999
1500533151,BTC,ETH,0.08897606
1500533151,USD,BTC,2409
1500533160,USD,ETH,212.8207
1500533180,USD,ETH,212.9303
1500533235,USD,ETH,213.92979995
1500533247,USD,BTC,2409.7299
1500533295,USD,BTC,2405.1001
1500533304,USD,ETH,213.82719771
1500533331,USD,ETH,213.10181207
1500533332,USD,BTC,2405.1001
1500533352,USD,BTC,2405
1500533370,USD,BTC,2404.89
1500533372,USD,BTC,2404.7799
1500533382,USD,ETH,212.4565
1500533402,USD,ETH,212.31262008
1500533414,USD,ETH,212
1500533415,USD,BTC,2400.3101
1500533415,USD,BTC,2400.3101
1500533416,USD,BTC,2400
1500533418,USD,ETH,212.08997064
1500533419,USD,ETH,212.08997064
1500533419,USD,BTC,2400
1500533430,EUR,BTC,2069.3188
1500533434,USD,ETH,212.08680725
1500533454,USD,ETH,212
1500533460,USD,ETH,211.5064
1500533462,USD,ETH,211.5064
1500533462,USD,BTC,2399.9995
1500533476,USD,BTC,2395.4575
1500533485,USD,BTC,2397.22
1500533486,USD,BTC,2397.22
1500533490,USD,BTC,2395.4572
1500533490,USD,ETH,211.5
1500533491,USD,ETH,212.8713
1500533501,USD,ETH,211.51000011
1500533507,USD,BTC,2395.457
1500533510,USD,BTC,2395.4569
1500533510,BTC,ETH,0.08888953
1500533510,USD,BTC,2395.457
1500533515,USD,ETH,211.51000021
1500533529,USD,ETH,212.9703
1500533567,USD,ETH,211.62980029
1500533592,USD,BTC,2399.3399
1500533604,USD,BTC,2399.8799
1500533612,USD,ETH,212.38933015
1500533622,USD,BTC,2395.6736
1500533636,USD,ETH,212.38932613
1500533664,USD,BTC,2411.6019
1500533681,USD,ETH,212.32732203
1500533695,USD,ETH,212.31452201
1500533722,USD,ETH,212.31452201
1500533728,USD,ETH,211.70000247
1500533807,BTC,ETH,0.088656
1500533807,USD,BTC,2400.4098
1500533814,BTC,ETH,0.088646
1500533814,USD,BTC,2400.4098
1500533852,USD,BTC,2402.84
1500533869,USD,ETH,212.00000033
1500533909,USD,ETH,212.00000081
1500533930,BTC,ETH,0.088567
1500533930,USD,BTC,2401.7899
1500533932,USD,BTC,2398.8272
1500533972,USD,ETH,212.8965
1500533997,USD,BTC,2398.814
1500534003,USD,BTC,2396.9999
1500534004,BTC,ETH,0.088681
1500534014,USD,BTC,2401.7886
1500534016,USD,ETH,212.79649598
1500534018,BTC,ETH,0.088446
1500534019,USD,BTC,2401.7886
1500534019,USD,BTC,2401.7887
1500534019,USD,BTC,2401.8999
1500534033,USD,ETH,212.15490016
1500534054,USD,BTC,2401.7883
1500534089,EUR,BTC,2063.2304
1500534092,USD,ETH,213
1500534098,BTC,ETH,0.08830239
1500534107,EUR,BTC,2063.2304
1500534113,EUR,BTC,2063.2304
1500534118,EUR,BTC,2063.2304
1500534140,USD,ETH,213
1500534164,USD,ETH,213
1500534176,USD,ETH,213
1500534220,BTC,ETH,0.08900075
1500534291,USD,BTC,2398.6998
1500534360,USD,ETH,213.5015201
1500534369,EUR,BTC,2063.2304
1500534370,EUR,ETH,185
1500534465,USD,ETH,213.50152727
1500534470,USD,ETH,213.50152736
1500534522,BTC,ETH,0.089
1500534542,USD,ETH,213.27159997
1500534552,USD,ETH,213.21159999
1500534552,BTC,ETH,0.089
1500534552,USD,BTC,2395.4504
1500534554,EUR,BTC,2063.2342
1500534580,USD,ETH,212.00000568
1500534582,USD,ETH,213.05159995
1500534582,BTC,ETH,0.089
1500534583,USD,BTC,2395.4503
1500534586,USD,ETH,213.02159997
1500534586,BTC,ETH,0.089
1500534586,USD,BTC,2395.4503
1500534593,EUR,BTC,2063.23
1500534604,USD,ETH,212.93159995
1500534607,USD,BTC,2399.2324
1500534679,BTC,ETH,0.089
1500534739,EUR,BTC,2063.2354
1500534841,USD,ETH,212.0863082
1500534858,USD,ETH,212.71157126
1500534915,USD,BTC,2399.3171
1500534923,USD,BTC,2397.4899
1500534926,USD,BTC,2399.21
1500534932,USD,BTC,2400
1500534932,USD,ETH,212.08632227
1500534951,USD,BTC,2400
1500534968,USD,ETH,212.71156329
1500535006,USD,BTC,2406.0599
1500535055,BTC,ETH,0.08835947
1500535055,USD,ETH,212.08633634
1500535076,USD,ETH,212.71156141
1500535143,USD,ETH,212.71155625
1500535148,USD,ETH,212.01360404
1500535158,USD,BTC,2402.65
1500535189,USD,BTC,2403.5606
1500535219,USD,BTC,2403.5502
1500535230,EUR,BTC,2063.2301
1500535247,EUR,BTC,2063.231
1500535249,EUR,BTC,2063.231
1500535255,USD,BTC,2410.838
1500535265,USD,ETH,212.29999946
1500535265,BTC,ETH,0.088352
1500535265,USD,BTC,2403.5604
1500535286,EUR,BTC,2063.23
1500535297,USD,ETH,212.1
1500535308,USD,ETH,212.2
1500535308,BTC,ETH,0.08835201
1500535308,USD,BTC,2403.6311
1500535311,USD,BTC,2403.6311
