timestamp,id,price,q
1500591203565,33957156,227.70264196,0.0
1500591203565,33957156,227.39276583,0.750928
1500591203734,33957157,227.1602,0.0
1500591203734,33957157,227.1503,3.964288
1500591205654,33957162,227.1404,3.924645
1500591205654,33957162,227.1503,0.0
1500591207545,33957168,227.1404,0.0
1500591207545,33957168,227.1305,3.885398
1500591208116,33957169,227.45791376,1.910909
1500591208116,33957169,227.21959999,0.0
1500591208745,33957172,227.1305,0.0
1500591208745,33957172,227.1206,3.846544
1500591209965,33957176,227.1107,3.808078
1500591209965,33957176,227.1206,0.0
1500591210116,33957177,259.67,0.0
1500591210163,33957178,256.57,89.47
1500591212549,33957186,227.1008,3.769997
1500591212549,33957186,227.1107,0.0
1500591213697,33957189,227.1008,0.0
1500591213697,33957189,227.0909,3.732297
1500591215108,33957193,227.01649745,45.999148
1500591215108,33957193,227.26910072,0.0
1500591215278,33957194,227.0909,0.0
1500591215278,33957194,227.0065,12.0
1500591216514,33957199,227.0065,0.0
1500591216514,33957199,226.9966,11.88
1500591217694,33957203,226.9867,11.7612
1500591217694,33957203,226.9966,0.0
1500591218532,33957205,227.23828899,69.935681
1500591218532,33957205,227.45791377,0.0
1500591218533,33957206,227.26910067,0.0
1500591219412,33957209,227.39276582,4.472429
1500591219593,33957212,226.9768,11.643588
1500591219593,33957212,226.9867,0.0
1500591220676,33957215,226.9721,12.17889
1500591220693,33957216,226.9669,11.527152
1500591220693,33957216,226.9768,0.0
1500591222683,33957221,226.957,11.41188
1500591222683,33957221,226.9669,0.0
1500591222887,33957222,226.49999999,2.71955
1500591223098,33957224,226.9721,0.0
1500591223283,33957226,226.945,10.48271
1500591224688,33957232,226.9351,10.377882
1500591224688,33957232,226.957,0.0
1500591225141,33957234,227.45791376,0.0
1500591225141,33957234,227.99999998,1.910909
1500591226140,33957238,226.9252,10.274103
1500591226140,33957238,226.9351,0.0
1500591226807,33957241,226.945,0.0
1500591227283,33957245,226.9153,10.171361
1500591227283,33957245,226.9252,0.0
1500591227692,33957248,250.37,150.0
1500591227981,33957249,227.24898443,45.999148
1500591227981,33957249,227.01649745,0.0
1500591228717,33957252,226.9153,0.0
1500591228717,33957252,226.9054,10.069647
1500591228804,33957253,258.23,109.83
1500591229934,33957257,226.9054,0.0
1500591229934,33957257,226.8955,9.96895
1500591231159,33957263,226.5,18.622015
1500591231331,33957264,226.8856,9.86926
1500591231331,33957264,226.8955,0.0
1500591232635,33957269,226.8757,9.770567
1500591232635,33957269,226.8856,0.0
1500591234270,33957272,226.5,3.8
1500591234442,33957273,226.8658,9.672861
1500591234442,33957273,226.8757,0.0
1500591235575,33957279,227.39276583,0.0
1500591235575,33957279,227.07070334,0.750928
1500591235669,33957280,227.23368899,5.74278
1500591235745,33957281,226.8559,9.576132
1500591235745,33957281,226.8658,0.0
1500591237667,33957286,226.8559,0.0
1500591237667,33957286,226.846,9.48037
1500591238140,33957287,227.39276582,0.0
1500591238364,33957289,227.23368899,0.0
1500591238855,33957292,227.23368898,4.472429
1500591239024,33957293,226.846,0.0
1500591239024,33957293,226.8361,9.385566
1500591239353,33957294,227.22588898,2.37251
1500591240695,33957301,226.8262,9.29171
1500591240695,33957301,226.8361,0.0
1500591241583,33957306,227.54336192,0.750928
1500591241583,33957306,227.07070334,0.0
1500591242257,33957307,227.54336191,1.910909
1500591242257,33957307,227.99999998,0.0
1500591242428,33957308,226.8163,9.198792
1500591242428,33957308,226.8262,0.0
1500591243609,33957313,226.8163,0.0
1500591243609,33957313,226.8064,9.106804
1500591244779,33957318,226.8064,0.0
1500591244779,33957318,226.7965,9.015735
1500591245553,33957320,227.20665161,0.750928
1500591245553,33957320,227.54336192,0.0
1500591245649,33957322,227.20435161,1.81653
1500591246518,33957326,226.7866,8.925577
1500591246518,33957326,226.7965,0.0
1500591246814,33957327,227.20205161,5.37941
1500591247077,33957328,227.24898443,0.0
1500591247077,33957328,227.03046504,45.999148
1500591247385,33957330,227.19615161,16.43154
1500591247690,33957333,226.7866,0.0
1500591247690,33957333,226.7767,8.836321
1500591247783,33957334,227.19615161,0.0
1500591248157,33957335,227.18965161,11.06206
1500591248749,33957336,227.20665161,0.0
1500591248749,33957336,227.38870661,0.750928
1500591248920,33957337,226.7767,0.0
1500591248920,33957337,226.7668,8.747957
1500591249055,33957338,227.18965161,0.0
1500591250182,33957345,226.7569,8.660477
1500591250182,33957345,226.7668,0.0
1500591250292,33957346,227.22588898,0.0
1500591250361,33957347,227.20435161,0.0
1500591250426,33957348,227.20205161,0.0
1500591250978,33957351,227.23453143,45.999148
1500591250978,33957351,227.03046504,0.0
1500591251675,33957354,226.747,8.573872
1500591251675,33957354,226.7569,0.0
1500591253139,33957360,227.22488898,16.32791
1500591253231,33957361,226.747,0.0
1500591253231,33957361,226.7371,8.488133
1500591253605,33957366,226.93697891,0.750928
1500591253605,33957366,227.38870661,0.0
1500591254567,33957373,226.7371,0.0
1500591254567,33957373,226.7272,8.403251
1500591255353,33957375,226.49999799,0.1
1500591255819,33957380,226.7272,0.0
1500591255819,33957380,226.7173,8.319218
1500591256816,33957384,227.22488898,0.0
1500591256998,33957386,226.7074,8.236024
1500591256998,33957386,226.7173,0.0
1500591257221,33957387,227.22918898,8.53763
1500591258120,33957392,227.23368898,0.0
1500591258292,33957393,226.6975,8.153663
1500591258292,33957393,226.7074,0.0
1500591258541,33957394,227.22918897,4.472429
1500591259637,33957401,226.6975,0.0
1500591259637,33957401,226.6876,8.072126
1500591259684,33957403,227.22128897,4.48872
1500591259870,33957405,227.99999998,1.910909
1500591259870,33957405,227.54336191,0.0
1500591261498,33957409,227.22918898,0.0
1500591261506,33957410,226.6876,0.0
1500591261506,33957410,226.6777,7.991404
1500591262665,33957416,226.6678,7.911489
1500591262665,33957416,226.6777,0.0
1500591263917,33957423,226.6678,0.0
1500591263917,33957423,226.6579,7.832374
1500591265599,33957426,226.6579,0.0
1500591265599,33957426,226.648,7.75405
1500591265693,33957428,227.22128897,0.0
1500591267591,33957434,226.648,0.0
1500591267591,33957434,226.6381,7.676509
1500591268009,33957436,226.49999799,0.0
1500591269018,33957437,226.49999599,0.1
1500591269188,33957438,226.6381,0.0
1500591269188,33957438,226.6282,7.599743
1500591270364,33957444,226.6183,7.523745
1500591270364,33957444,226.6282,0.0
1500591271024,33957449,227.00817969,45.793417
1500591271024,33957449,227.23453143,0.0
1500591271656,33957452,226.6084,7.448507
1500591271656,33957452,226.6183,0.0
1500591272766,33957461,226.6084,0.0
1500591272766,33957461,226.5985,7.374021
1500591274007,33957468,226.5985,0.0
1500591274007,33957468,226.5886,7.30028
1500591275630,33957475,226.5787,7.227277
1500591275630,33957475,226.5886,0.0
1500591276542,33957481,227.23161398,0.750928
1500591276542,33957481,226.93697891,0.0
1500591276994,33957484,226.5688,7.155004
1500591276994,33957484,226.5787,0.0
1500591277456,33957485,227.66398975,67.237771
1500591277456,33957485,227.23828899,0.0
1500591277480,33957488,227.22918897,0.0
1500591277543,33957489,227.99999998,1.910909
1500591277821,33957492,227.23828898,4.472429
1500591278752,33957495,226.5688,0.0
1500591278752,33957495,226.5589,7.083453
1500591279859,33957502,226.5589,0.0
1500591279859,33957502,226.549,7.012618
1500591280681,33957506,227.65838975,2.32894
1500591281701,33957510,226.549,0.0
1500591281701,33957510,226.5391,6.942491
1500591282826,33957518,226.5292,6.873066
1500591282826,33957518,226.5391,0.0
1500591282977,33957521,227.65838975,0.0
1500591283231,33957522,226.49999599,0.0
1500591283231,33957522,226.5,1.770906
1500591283231,33957522,226.49999999,0.0
1500591284356,33957525,226.49999999,2.959754
1500591284523,33957526,226.5292,0.0
1500591284523,33957526,226.5193,6.804335
1500591284549,33957528,227.65758975,11.246
1500591285726,33957532,226.5193,0.0
1500591285726,33957532,226.5094,6.736291
1500591286633,33957537,227.65758975,0.0
1500591286815,33957538,227.65468975,12.45098
1500591286998,33957541,226.5094,0.0
1500591286998,33957541,226.9982,12.0
1500591288099,33957544,226.9982,0.0
1500591288099,33957544,226.9883,11.88
1500591288324,33957546,227.65468975,0.0
1500591288541,33957547,226.9784,9.7948
1500591289045,33957551,226.9784,0.0
1500591289208,33957552,226.982,3.66738
