1500591559964,33958506,224.40802822,44.697104
1500591559964,33958506,225.66172777,0.0
1500591714875,33959144,224.81646558,0.0
1500591717111,33959160,224.55732946,36.904259
1500591717111,33959160,224.81646559,0.0
1500591745852,33959299,223.73411486,2.077774
1500591851672,33959779,223.99730161,0.0
1500591867966,33959869,223.03966167,13.964909
1500591978635,33960287,222.5001,0.05
1500592035012,33960507,222.82130561,0.0
1500592035012,33960507,222.49455039,8.268333
