1500591266487,61022440,2825,0.0
1500591266487,61022440,2824.9595,0.0
1500591598788,61023978,2852.8439,0.0
1500591603126,61023990,2854.08,0.0
1500591683698,61024388,2865,0.0
1500591921392,61025572,2876.7069,0.08222445
1500591921392,61025572,2876.0168,0.0
1500591921392,61025572,2876.1474,0.0
