1500591291565,61396356,0.08018426,0.0
1500591295798,61396365,0.07998587,49.81509
1500591295798,61396365,0.08007754,0.0
1500591347946,61396470,0.079,12.140236
1500591768014,61397425,0.078075,0.199283
